date,AGG,EEM,EWZ,FXI,GLD,IWM,IYR,QQQ,SPY,TLT
20080728,84.3114,38.6486,64.7132,40.7395,91.73,64.6016,48.5244,42.7556,111.5013,76.5501
20080729,84.2101,40.6638,65.8961,41.9464,90.59,66.1823,50.9534,43.6411,113.8821,76.239
20080730,84.3029,40.2405,69.1511,42.9506,89.52,66.5821,50.7041,43.8625,115.9112,76.3147
20080731,84.7333,39.3387,68.1528,41.1265,90.08,66.3125,50.1089,43.7566,114.3781,77.0714
20080801,84.6336,39.0719,66.3407,41.8082,89.57,66.3961,50.2296,43.1983,113.7739,77.2422
20080804,84.3879,37.8756,63.4633,40.6935,88.14,65.7825,49.5218,42.7652,112.7188,77.065
20080805,84.2439,38.3633,63.6478,41.4766,86.08,66.9075,51.6371,44.209,115.7579,76.4912
20080806,84.1507,39.1271,65.0153,41.6792,86.64,67.2422,51.3958,44.8828,116.272,76.1789
20080807,84.5913,37.7836,63.6814,39.3207,86.09,66.2381,50.1491,44.5363,114.5405,77.4194
20080808,84.4642,37.8756,62.5908,40.3065,84.43,67.9861,51.7738,45.5469,116.6688,77.6304
20080811,84.2524,37.4799,60.4432,39.5234,81.13,69.6132,53.0447,45.9608,117.8772,76.8878
20080812,84.6082,37.167,59.4701,38.1783,80.52,69.0925,51.8704,46.0089,116.6507,77.6051
20080813,84.4642,37.1578,60.7788,37.773,81.56,69.3436,51.0339,45.9127,115.9473,77.335
20080814,84.6675,37.6456,60.5858,37.7269,79.35,70.013,51.8784,46.4421,116.8221,77.8329
20080815,84.9133,37.0566,58.9751,37.773,77.63,69.8271,51.798,46.3554,117.3902,78.5079
20080818,85.0573,36.4309,58.0691,36.8517,78.8,68.9252,50.7122,45.8164,115.785,78.8202
20080819,84.9895,36.1246,59.1681,36.3265,80.433,67.7815,49.6665,45.2485,114.5224,78.5164
20080820,85.125,37.0474,61.5254,38.335,80.06,67.8745,49.7872,45.3255,115.0545,78.7358
20080821,85.142,36.9922,62.6915,37.6808,82.17,67.0935,49.1035,45.1138,115.2529,78.5923
20080822,85.0487,36.9646,61.7939,38.1231,81.08,68.5068,50.2296,45.7105,116.9213,78.5417
20080825,85.3114,36.2008,60.1832,37.7361,80.93,67.0005,49.1196,44.748,114.5495,79.3264
20080826,85.2098,36.2652,59.965,38.6574,81.23,67.1028,49.4976,44.6903,114.8832,79.3939
20080827,85.3114,37.0382,61.7351,40.0117,81.36,67.9024,49.94,44.979,116.0014,79.529
20080828,85.3877,37.2959,62.3391,39.3207,82.18,69.2785,51.5969,45.3448,117.4083,79.5374
20080829,85.3623,36.8542,61.559,38.7956,81.71,68.6834,51.0178,44.3919,116.1457,79.183
20080902,85.6462,35.7407,58.8073,38.077,79.2,68.6648,51.6452,43.8432,115.4243,79.9198
20080903,85.6292,35.1518,57.6664,37.0267,78.89,68.9438,52.353,43.4294,115.3251,80.2585
20080904,85.9439,33.5322,54.4366,35.1933,78.39,66.7774,50.7202,42.0241,111.853,80.8988
20080905,85.6887,34.0107,54.0507,36.087,78.98,66.61,51.0419,41.8219,112.2047,80.8598
20080908,86.2246,34.434,52.8931,36.52,78.86,67.391,53.2457,41.6872,114.5224,81.1986
20080909,86.6074,32.5016,48.9837,34.6037,76.49,65.8383,50.9132,40.8594,111.1226,82.0031
20080910,86.5478,33.0238,50.2924,35.1012,74.22,66.4519,51.1867,41.1963,111.5735,81.495
20080911,86.4372,32.5384,50.8797,34.3734,73.08,66.8703,51.7738,41.9663,113.1877,81.4526
20080912,86.0885,33.6243,53.4971,34.484,75.55,67.1772,52.3208,41.8027,113.7108,80.4025
20080915,86.4287,30.9833,48.4888,32.0978,77.56,64.1646,49.1035,40.5033,108.2999,83.0109
20080916,85.5526,31.2501,49.1599,32.6137,76.79,66.0149,50.6156,40.8209,110.1125,82.9939
20080917,85.7653,29.0324,44.6634,28.4495,85.46,63.0396,48.259,38.7033,105.1615,83.4089
20080918,85.5271,31.4802,46.1399,32.3189,82.8,66.7588,52.3369,40.0124,108.2818,82.1894
20080919,85.9099,35.4003,53.1028,35.9857,85.98,69.7341,54.0501,41.3204,112.582,79.581
20080922,84.5659,33.0905,52.8092,33.7377,89.18,66.8982,49.2885,39.3748,110.0332,79.5726
20080923,84.4367,32.0599,49.4368,32.9362,88.32,66.0056,49.6022,39.0762,107.5298,79.2677
20080924,84.5404,32.428,49.3109,33.3508,86.71,65.1668,49.2356,39.3459,107.8745,79.6149
20080925,84.3873,34.0936,51.9619,34.2536,86.45,65.5023,50.148,39.972,109.5616,79.454
20080926,83.962,32.9341,50.5693,33.3047,86.64,65.8098,51.1907,39.5674,109.616,80.0299
20080929,83.5793,29.0877,42.7758,28.4495,89.57,60.6106,48.1277,36.4275,101.0263,82.3588
20080930,83.86,31.4434,47.2388,31.7569,85.07,63.3592,50.4657,37.4773,105.2078,80.3517
20081001,83.2622,31.8207,47.1885,31.5561,85.97,62.4461,49.6918,37.0824,105.2713,81.3626
20081002,83.5867,29.0324,41.4923,30.1355,82.33,59.2409,46.4007,35.3969,101.4526,82.0166
20081003,84.2186,28.2687,39.7642,29.7798,82.59,58.421,43.9243,34.8479,100.083,82.7387
20081006,84.2442,26.143,35.8716,27.7309,84.28,55.6443,43.1178,33.5765,94.9854,84.2423
20081007,82.5021,24.1093,32.0882,26.1463,87.27,51.9919,39.4765,31.4478,90.7314,83.9874
20081008,80.8454,24.1093,31.0395,25.8791,89.42,50.7433,38.8166,31.1974,88.4456,82.7812
20081009,81.0333,22.3334,29.9574,23.9536,89.9,46.5784,36.0388,30.3594,82.2687,82.0846
20081010,75.491,22.591,28.8919,25.271,83.22,48.8705,38.9062,30.1668,80.2732,81.507
20081013,78.4116,27.735,36.2827,30.3934,81.99,53.0913,41.8144,33.8365,91.9287,80.4621
20081014,80.0598,26.3546,36.5008,28.9194,82.2,51.6005,39.1017,32.3725,90.5681,79.9439
20081015,81.3407,22.0941,29.3366,24.6261,83.31,46.9697,33.5623,29.4733,81.6519,80.7085
20081016,80.0632,23.1799,30.9556,26.782,79.29,50.0445,35.6722,31.0722,85.0533,80.2914
20081017,80.3501,22.453,31.4758,25.2158,77.21,48.8705,35.3056,31.1107,84.5454,79.7401
20081020,81.7848,24.0265,34.1854,27.3347,78.5,50.9576,35.6396,31.9776,89.6248,80.3772
20081021,82.5021,22.1125,31.7442,24.6722,76.027,49.5507,34.4095,30.3209,86.949,80.8019
20081022,83.4586,19.7844,27.5497,22.0281,71.71,47.0629,31.8842,29.483,82.2143,82.4414
20081023,81.9898,20.3365,27.5916,22.1571,70.65,45.6466,31.3873,29.3674,83.1667,83.053
20081024,81.298,18.2384,25.1169,19.946,72.21,43.9508,29.3752,28.4235,78.9489,82.1696
20081027,80.4868,17.7599,24.3199,17.8915,72.18,41.7985,27.8437,27.6336,76.1462,82.229
20081028,80.7686,22.3057,28.1705,21.4753,73.79,45.1435,32.3893,30.6869,85.0442,81.0313
20081029,82.3057,20.7966,29.8399,20.7199,74,45.3764,31.1022,30.6099,84.4275,80.6235
20081030,82.2032,23.6032,32.7929,23.6311,72.71,47.9201,32.6092,31.6308,87.3481,79.893
20081031,81.9471,23.4008,31.5932,23.1797,71.34,50.0818,34.6621,31.679,87.8289,78.8566
20081103,80.6436,23.1891,32.5412,23.4469,71.1,50.147,33.3994,31.6116,88.0828,79.0698
20081104,81.9385,25.3056,35.7374,25.0684,75.4786,50.7247,35.2567,32.5073,91.0761,80.5538
20081105,83.1819,22.0849,31.8784,22.7098,72.8,48.0692,31.8516,30.8121,87.2484,81.509
20081106,82.8389,20.9715,30.1671,20.9041,72.22,46.2057,30.4098,29.4348,82.4138,80.9206
20081107,83.2591,22.6738,31.8952,23.5851,72.5,47.1654,32.2101,30.0416,85.1349,80.3918
20081110,82.7274,22.8855,32.0294,24.5156,73.58,46.0752,29.4485,29.6371,84.0193,80.784
20081111,83.3534,21.4592,30.9305,23.0784,72.05,45.0782,29.0738,28.9917,81.4251,81.023
20081112,82.6331,19.8672,27.8097,22.1847,70,42.4507,26.9313,27.6529,77.8423,81.5432
20081113,82.9161,22.6186,31.2409,25.4829,72.15,45.9448,29.9128,29.3385,82.695,79.5901
20081114,83.1648,20.4469,28.9842,23.1705,73.3,42.5252,26.9639,27.913,78.568,81.1679
20081117,83.3877,20.1065,28.355,23.1244,72.65,42.1619,26.7521,27.3254,77.5249,81.5261
20081118,83.2677,19.812,27.8601,22.369,72.51,41.9569,25.6768,27.2965,78.9852,82.5751
20081119,83.5078,18.1004,25.335,20.5264,72.26,38.5373,22.5813,25.871,73.9239,84.6903
20081120,83.5249,16.8029,22.5582,19.4945,73.45,35.9005,20.6099,24.6189,68.4363,89.0655
20081121,82.8561,19.2231,24.6303,22.5348,78.85,37.8665,22.3124,25.688,72.128,87.7777
20081124,82.8475,20.3917,26.5766,22.9678,80.91,40.5313,25.5383,27.258,77.1258,86.4045
20081125,84.9142,20.0052,27.6923,22.4887,80.87,41.2021,26.2308,27.1328,77.6972,88.9461
20081126,84.5883,21.5328,30.4439,25.0868,80.38,43.6713,27.4282,28.2693,80.6995,89.0655
20081128,84.4254,21.1187,29.496,24.4971,80.31,44.1092,27.192,28.0478,81.7154,90.1657
20081201,85.6158,19.085,26.0564,22.6638,75.65,39.1523,21.5874,25.9384,74.4772,93.6186
20081202,85.7019,20.2905,27.147,24.3313,76.95,41.2115,24.5608,26.8053,77.3435,93.978
20081203,85.7105,20.4561,26.4172,25.1052,76.18,42.46,25.6768,27.5662,79.2029,94.2433
20081204,85.9947,19.5819,25.3769,23.8154,75.5,41.0531,25.2532,26.786,77.3707,96.1003
20081205,85.5211,20.7414,26.6101,25.6396,74.52,42.9538,27.6889,27.8744,79.7562,94.5428
20081208,85.41,22.0665,27.8097,27.9151,76.195,44.8546,30.2957,28.9725,82.5408,94.3375
20081209,86.2099,21.7628,27.9524,26.7893,76.33,43.4654,28.1207,28.905,81.1802,96.203
20081210,86.0549,23.0603,29.496,28.7812,79.75,44.4912,29.9862,28.8087,81.7335,95.9719
20081211,86.5027,22.4714,29.6302,27.7493,80.65,42.2364,25.6605,28.0189,79.7653,96.1602
20081212,86.5285,22.7843,30.2677,27.6295,80.81,43.6899,28.0881,28.5872,80.7177,96.1602
20081215,86.7352,22.4806,29.9657,26.7635,82.6,42.283,27.2898,28.0863,79.5929,97.2556
20081216,87.0796,24.275,32.8684,28.7167,84.46,45.0317,30.6134,29.4348,83.339,99.6602
20081217,87.5446,23.8517,31.2912,28.3389,85.43,45.4416,31.3873,29.0784,82.5317,102.3644
20081218,88.0957,23.3272,30.1587,28.081,83.87,45.1528,28.9109,28.5679,80.9898,104.5123
20081219,87.8115,23.41,30.5278,28.1455,82.63,45.3764,30.3446,28.8028,80.6417,104.6235
20081222,88.2851,22.5358,29.1856,26.7708,83.46,44.5006,29.7092,28.1758,79.6084,103.8191
20081223,89.1462,22.3496,28.5931,25.6113,82.63,43.8537,29.4836,28.0311,78.7854,103.6822
20081224,89.5681,22.5082,28.6018,25.9452,83.46,44.0133,29.7092,28.1083,79.2426,103.4597
20081226,89.2667,22.4335,28.8286,26.0287,85.6,44.6423,30.1019,28.0986,79.6998,103.802
20081229,89.9547,22.3962,28.6941,26.1957,86.35,43.9569,28.4059,27.8671,79.4712,103.6776
20081230,89.9875,22.9935,29.9779,26.6687,85.9,45.1774,29.6925,28.4459,81.3549,104.665
20081231,90.0497,23.3014,30.7035,26.9841,86.52,46.2289,31.1044,28.687,82.5162,102.4756
20090102,89.488,24.4119,32.2041,28.8579,86.23,47.149,30.2522,29.9313,85.0034,99.8997
20090105,90.9139,24.7292,33.415,29.1826,84.48,47.318,29.6591,29.9217,84.9028,97.3239
20090106,90.404,25.2891,35.3192,29.2753,85.13,48.116,31.1295,30.2207,85.4698,96.3451
20090107,89.5744,23.8333,33.222,27.1789,82.75,46.6984,30.0768,29.3622,82.9094,96.7229
20090108,88.8917,23.7307,33.494,26.6966,84.46,46.9237,29.9431,29.6709,83.2496,96.6456
20090109,88.5892,23.2174,33.2658,25.704,83.92,45.1868,28.5646,29.0053,81.4647,96.7915
20090112,89.0559,22.2376,31.4406,24.2755,80.76,43.8443,26.902,28.4748,79.5078,97.7961
20090113,89.2028,22.3029,31.6337,24.0065,80.88,44.4264,27.7124,28.4845,79.6541,97.8992
20090114,89.0818,21.2204,29.5628,23.3572,79.79,42.4735,26.2754,27.6163,77.1486,99.5134
20090115,89.0732,21.463,30.5982,23.756,80.39,43.1589,27.0357,28.0687,77.1761,99.6765
20090116,89.5312,21.6963,31.0458,24.0714,82.71,43.6377,28.0299,28.3783,77.7796,98.1396
20090120,89.0645,20.0819,28.7467,22.0214,84.52,40.6803,24.9972,26.97,73.6739,98.1224
20090121,88.5979,21.1738,30.8352,23.283,84.15,42.7083,27.4868,28.1179,76.856,95.0228
20090122,88.2176,20.4739,29.9577,22.1235,84.58,41.469,26.0916,27.7417,75.6673,93.194
20090123,88.0793,20.7352,30.3789,22.7264,88.53,41.6755,26.9187,27.8768,75.9965,92.4641
20090126,87.9929,20.9778,30.1858,22.8377,88.95,42.145,26.6931,28.0793,76.5177,91.657
20090127,88.4423,21.3511,30.6597,23.1717,88.38,42.605,27.1777,28.2819,77.2949,93.8122
20090128,88.4942,22.4335,32.3357,24.0529,87.415,44.3606,29.3416,29.2754,79.9102,91.4681
20090129,87.7077,21.2951,31.5284,22.7635,89.5,42.6238,27.044,28.5327,77.3132,89.3645
20090130,88.2608,21.1364,31.1511,23.2922,91.31,41.76,26.1835,28.0311,75.7405,89.0812
20090202,88.1097,20.9218,30.8352,23.1809,88.84,42.098,26.3506,28.3687,75.5119,90.7388
20090203,87.7194,21.547,31.8092,23.6818,88.47,42.3984,26.2504,28.8124,76.5726,88.5777
20090204,87.598,21.7057,32.1339,24.3126,89.18,42.0886,25.6321,28.851,76.1977,88.2678
20090205,87.3205,22.1629,33.3799,25.2124,90.12,42.5768,25.2394,29.4876,77.3315,88.3453
20090206,87.5547,23.2734,35.3192,26.409,89.59,44.0884,26.9689,30.2593,79.5352,88.0698
20090209,87.5633,23.1521,34.9243,26.2049,88.32,43.8912,27.3365,30.3847,79.645,88.3539
20090210,88.1011,21.7523,33.2044,24.9156,90.21,41.8633,24.9888,29.2658,75.9965,90.2739
20090211,88.0837,22.4056,33.5466,25.0269,92.29,42.0229,25.6238,29.1307,76.4445,91.4448
20090212,88.5521,22.2656,33.7923,24.5445,93.17,42.3797,25.2478,29.4876,76.4994,90.5838
20090213,88.2832,22.3776,34.2135,24.8692,92.55,41.9384,23.7356,29.3526,75.6764,88.1731
20090217,88.3526,20.9498,31.9408,23.0974,95.45,40.2766,22.2401,28.1854,72.4394,90.9196
20090218,88.1704,20.8005,31.4143,23.7189,96.91,39.7039,22.332,28.2047,72.2657,90.1447
20090219,88.0317,20.6045,31.4582,23.7189,95.77,39.15,21.4715,27.7707,71.4894,88.6122
20090220,87.5807,20.0819,30.2297,23.3201,97.8,38.6243,22.85,27.8478,70.7935,89.4732
20090223,88.0317,19.5874,28.036,23.0047,97.73,37.1409,21.1122,26.8736,68.2606,90.2997
20090224,87.8582,20.6605,29.8173,24.257,94.73,38.5116,22.85,27.761,70.8484,90.205
20090225,87.7802,20.3059,30.0893,23.6633,93.15,37.7136,22.2735,27.5777,70.2924,89.1632
20090226,87.3205,20.1286,30.4491,23.014,93.057,37.0094,21.3295,26.8061,69.1476,88.2247
20090227,87.3292,19.8113,30.0103,22.5502,92.63,36.756,21.0036,26.5553,67.6022,87.7168
20090302,87.6224,18.6075,27.8605,21.1495,90.93,34.6811,19.5332,25.6968,64.5572,89.1691
20090303,87.5093,18.8688,28.2378,21.6133,90.04,34.0239,19.6084,25.6775,64.0726,88.5733
20090304,87.1003,20.1939,30.2297,23.6169,88.99,34.728,20.1264,26.3623,65.5905,88.1676
20090305,87.3875,19.3634,29.4312,22.2533,91.987,32.8785,18.8314,25.5714,62.9113,90.6195
20090306,87.6224,19.69,29.3698,22.2626,92.29,33.0475,18.5557,25.3688,63.021,90.0152
20090309,87.022,19.3074,28.9749,21.9658,90.57,32.287,18.9484,24.8286,62.2804,89.4885
20090310,87.2221,20.8751,31.2388,23.756,88.14,34.3901,21.4548,26.3623,65.9929,87.7704
20090311,87.431,20.8751,31.1686,23.283,89.22,34.437,21.0872,26.7675,66.4226,88.7201
20090312,87.5093,21.6777,32.169,24.0937,91.1,36.5776,22.7497,27.6549,69.0378,89.1432
20090313,87.5963,21.799,31.9671,24.5232,91.3,36.9625,22.2652,27.7224,69.5773,88.6942
20090316,87.3265,21.8177,31.7127,25.1289,90.8,36.2959,20.6277,27.2594,69.367,87.2956
20090317,87.0655,22.2936,32.7218,25.5,90.04,37.9765,22.1649,28.2915,71.4885,86.8207
20090318,88.449,22.7602,33.5379,25.6947,93.09,39.2908,23.3095,28.6484,73.0887,90.1101
20090319,88.6638,22.6108,33.8801,25.2402,94.35,38.8778,21.9811,28.6291,72.1834,90.2224
20090320,88.1706,22.3029,33.3887,24.5056,93.59,37.5352,20.3436,28.1933,70.6467,89.7216
20090323,88.1706,24.3652,35.8808,26.9841,92.08,40.7273,23.3931,29.8551,75.7212,88.9446
20090324,87.5702,23.6093,34.6347,26.4461,90.95,39.1454,21.7221,29.3054,74.2292,89.7907
20090325,87.1873,23.964,35.0208,26.5667,91.98,40.2474,22.0234,29.4397,75.0121,88.582
20090326,87.3614,24.6172,35.8457,27.9767,91.93,41.8016,22.5701,30.3479,76.5409,89.6094
20090327,87.431,23.8893,34.3978,27.55,90.69,40.3981,21.6646,29.7778,75.1594,90.2742
20090330,87.8399,22.6575,32.6604,25.7782,89.98,39.2396,20.4771,29.0435,72.5623,90.6195
20090331,88.2924,23.1521,33.0816,26.4647,90.28,39.6069,21.75,29.2947,73.2346,91.2671
20090401,88.2522,23.9173,34.4329,27.1047,91.03,40.2945,21.5535,29.7295,74.6529,92.1001
20090402,87.9702,25.2144,36.7056,28.5703,88.8,42.3102,22.9802,30.686,76.8356,90.9745
20090403,87.682,25.5224,37.6884,28.7095,87.59,42.9789,25.039,31.2561,77.6,89.113
20090406,87.6646,25.2051,37.0566,28.6631,85.27,42.2442,24.6375,31.1788,76.9921,88.732
20090407,87.5249,24.6265,36.8197,28.0973,86.74,40.7466,22.7837,30.3575,75.1963,88.9571
20090408,87.813,24.9904,37.2848,28.3013,86.61,41.5001,23.2621,30.8696,76.0067,89.745
20090409,87.682,26.0823,39.224,29.5443,86.31,43.9302,26.0385,31.8261,79.0274,88.6194
20090413,88.3194,26.2409,39.3644,29.8412,87.88,43.9491,26.3716,31.7778,79.0459,89.4333
20090414,88.302,25.821,38.1008,29.7484,87.37,42.6775,24.2103,31.3914,77.6828,89.9009
20090415,88.5465,26.1942,38.2588,30.6946,87.5,43.3274,26.1922,31.3044,78.5117,89.745
20090416,88.3893,26.4182,39.1012,30.5526,85.81,44.5802,27.2601,32.116,79.6629,89.035
20090417,87.9003,26.2316,38.4782,30.0916,85.22,44.9758,27.5335,32.1836,80.1971,88.0566
20090420,88.4068,24.9531,36.3195,29.0991,86.95,42.6681,24.5862,31.1498,76.8356,89.39
20090421,88.1273,25.485,37.3286,29.8968,86.89,44.1469,26.833,31.5846,78.3367,88.5069
20090422,88.3631,25.2704,37.197,28.8857,87.38,44.1375,25.9274,31.6812,77.8578,87.97
20090423,88.4766,25.6623,38.0043,29.4145,88.8,44.0339,27.0038,31.9904,78.6222,87.9614
20090424,88.5727,26.1476,39.0222,29.9803,89.72,44.8533,28.4305,32.5508,79.8103,87.0782
20090427,88.7124,25.2704,37.6884,28.6538,89.01,44.3729,26.8244,32.5894,79.0551,87.4505
20090428,88.6862,25.1864,38.1184,28.3384,87.75,44.4389,27.1149,32.3479,78.8064,86.0219
20090429,88.3194,26.5115,39.6803,29.6464,88.33,46.1249,28.1913,32.7923,80.4826,85.2599
20090430,88.7473,26.7542,39.575,29.6649,87.27,45.701,28.1913,33.1208,80.5102,84.9223
20090501,88.4051,27.1461,41.0492,29.9339,86.95,45.9836,27.2345,33.2078,80.943,84.3375
20090504,88.4752,29.0218,43.4974,32.6138,88.6401,47.6602,29.5923,33.8648,83.6967,84.6154
20090505,88.6591,28.7605,43.2079,31.817,88.25,47.4247,28.6013,33.8358,83.4112,84.5112
20090506,88.8606,29.2541,44.3661,32.8661,89.54,47.5566,29.5581,33.8455,84.858,84.3114
20090507,88.4664,28.5272,43.3044,31.8633,89.44,46.4357,27.8496,33.0532,83.6783,82.2532
20090508,88.6329,29.479,44.84,33.3104,89.98,48.0464,29.7375,33.0725,85.6307,82.4529
20090511,88.6942,28.7885,44.682,31.8726,89.69,47.3399,28.8661,33.1885,84.0282,83.6253
20090512,89.1847,28.9938,44.1292,31.8819,90.7,46.6712,28.4048,32.7827,83.7796,83.9293
20090513,89.2636,27.93,41.8477,31.1491,91.09,44.5331,26.4742,31.9034,81.6706,84.8412
20090514,89.3161,28.3312,42.8305,31.3253,91.03,45.1547,27.3199,32.2609,82.3705,85.1712
20090515,89.5176,28.0699,41.9969,31.2418,91.55,44.9852,26.4229,32.2416,81.6982,85.1452
20090518,89.2548,29.6283,44.7259,33.0785,90.36,46.4922,28.4048,33.0822,84.019,83.8251
20090519,89.3337,29.9643,45.2612,33.2084,90.96,46.5111,27.9521,33.2368,83.9177,83.3822
20090520,89.6052,30.0576,45.6122,32.8188,92.25,46.0778,27.6274,33.1208,83.3559,84.2593
20090521,89.3249,29.4977,44.8575,32.2158,93.85,45.4844,27.6787,32.5121,82.1587,82.1403
20090522,89.0884,29.6283,45.3314,32.1787,94.15,45.0134,27.0892,32.4058,81.9837,81.2284
20090526,88.8869,29.9829,46.6213,32.5776,93.76,47.161,28.4903,33.6136,84.0835,80.0038
20090527,88.3963,29.6377,46.2703,32.8002,93.45,46.2473,27.542,33.3817,82.5823,78.5899
20090528,88.4314,30.5522,47.8849,33.5423,94.24,46.3038,28.0631,33.7682,83.7335,79.7259
20090529,89.3775,31.0188,48.4377,34.6647,96.2,47.2552,28.832,34.1836,85.2163,81.7842
20090601,88.2689,32.3252,50.377,36.6684,95.73,49.1013,30.0451,35.1595,87.2792,79.3667
20090602,88.8751,31.8586,50.2805,35.9151,96.36,49.7135,29.6008,35.2078,87.3529,79.7936
20090603,89.1211,30.7295,47.5866,35.2677,94.41,49.3839,29.5325,35.1015,86.2478,80.543
20090604,88.3831,31.2987,49.2011,35.9448,96.23,50.0903,30.4039,35.4976,87.0582,78.8788
20090605,87.9262,31.364,49.0344,36.2138,93.71,50.1091,30.0194,35.5363,87.0766,78.2776
20090608,87.6889,30.8788,48.815,35.7593,93.56,49.5157,29.9084,35.43,86.7174,78.0772
20090609,88.0843,30.9348,49.1222,35.314,93.83,49.7418,29.9425,35.7005,87.1595,78.0685
20090610,87.8383,31.3248,49.0695,36.3344,93.86,49.544,29.3702,35.5749,86.9385,76.8399
20090611,88.1458,31.9986,50.8508,37.2156,93.7,49.5628,28.8234,35.5749,87.3253,77.6938
20090612,88.5764,31.4854,49.9119,36.6962,92.17,49.7135,29.635,35.4107,87.5647,78.3908
20090615,88.9103,30.3562,47.92,35.4625,91.1,48.376,28.3023,34.686,85.557,79.0966
20090616,89.0333,29.899,46.7091,34.5349,91.93,47.566,27.9008,34.3479,84.3966,80.4732
20090617,89.209,29.563,46.5072,34.6462,92.35,47.8203,27.5078,34.6754,84.3137,80.0202
20090618,88.6291,29.479,46.2001,34.4699,91.61,48.0369,27.6445,34.6087,84.9299,78.8091
20090619,88.9542,29.6283,46.6564,34.572,91.9,48.3289,27.9435,34.9802,85.244,79.8895
20090622,89.086,28.5552,43.8133,33.7637,90.54,46.6147,26.5169,33.9354,82.6878,80.6649
20090623,89.376,28.7408,44.8618,33.5111,90.92,46.2379,26.7475,33.858,82.7526,81.6147
20090624,89.1387,29.3711,45.2777,34.5124,91.45,46.7371,27.1876,34.4288,83.4639,80.7956
20090625,89.5517,30.246,47.0916,35.5324,92.31,48.0869,27.6212,35.1059,85.2811,82.2768
20090626,89.8153,30.406,47.4367,35.9067,92.29,48.2536,27.864,35.1833,85.0588,82.4162
20090629,89.7362,30.6317,47.2863,36.2904,92.04,48.2536,27.9334,35.2607,85.8553,82.5382
20090630,89.7538,30.3213,46.8704,35.9067,91.18,48.1123,28.1155,35.193,85.1607,82.3988
20090701,89.7206,30.8763,47.4456,36.2342,92.39,48.8564,28.393,35.2123,85.5126,82.2356
20090702,89.9322,30.0296,46.1891,35.0364,91.25,47.1746,27.1009,34.4384,83.1787,82.4279
20090706,89.8616,29.9638,46.0298,35.7196,90.76,46.7587,27.6646,34.2546,83.1694,82.2706
20090707,90.1526,29.2582,44.0477,34.4375,90.71,45.7474,26.6412,33.4033,81.5579,82.8213
20090708,90.6463,28.9195,43.508,34.1661,89.27,45.4355,26.3811,33.5775,81.5023,84.351
20090709,90.3906,29.4379,43.9062,34.765,89.51,45.2464,25.9561,33.6355,81.6598,83.3458
20090710,90.6992,29.0889,43.685,34.503,89.58,45.4638,25.9128,33.7806,81.4653,84.115
20090713,90.6551,29.2958,44.4902,34.3514,90.19,46.5602,26.9361,34.4288,83.4491,83.6429
20090714,90.3818,29.6157,44.2867,35.0177,90.81,46.8343,27.2483,34.5545,83.9196,82.2531
20090715,89.7911,31.2056,46.9235,36.515,92.24,48.6397,28.1849,35.7154,86.3739,80.1378
20090716,90.0732,31.2621,47.5261,36.2436,91.98,49.2446,28.5491,35.8024,87.1982,81.0032
20090717,90.0732,31.5819,47.8349,36.8144,91.93,49.0556,27.8814,36.3345,87.1797,79.7532
20090720,90.179,32.7109,49.3037,38.293,93.28,49.6605,28.7833,36.6827,88.1068,80.1728
20090721,90.805,32.6121,49.3922,38.1059,93.13,49.5754,28.7226,36.9343,88.5134,81.7724
20090722,90.4964,32.5415,49.0294,37.8251,93.44,49.9629,28.7486,37.2438,88.4948,81.0381
20090723,90.2672,33.4635,50.3656,39.3598,93.26,51.5414,29.7459,38.0661,90.45,79.5521
20090724,90.2672,33.3036,50.5071,39.547,93.41,51.8061,30.0061,37.7759,90.8195,79.9367
20090727,89.9939,33.5952,50.9053,39.9307,93.71,52.0707,30.5698,38.0661,91.0881,79.0189
20090728,90.1614,33.4447,50.6576,40.1178,92.11,52.0991,30.4484,37.8049,90.6621,79.7182
20090729,90.3201,32.6921,49.4807,38.6112,91.2,51.8344,30.0148,38.0564,90.4416,80.1553
20090730,90.4347,33.5011,50.8788,39.3037,91.62,52.7418,31.0641,38.2789,91.3845,81.2916
20090731,90.8931,33.6611,50.9673,39.1727,93.35,52.5244,31.0901,38.1628,91.5141,82.8737
20090803,90.7024,34.9217,53.436,40.7635,93.87,53.4413,31.7059,38.7336,93.0238,81.6182
20090804,90.4282,34.6018,53.8253,40.043,94.68,53.98,33.2148,38.7336,93.2646,80.9692
20090805,90.3486,34.3102,54.1439,39.1072,94.78,53.4413,34.559,38.4337,92.996,79.7589
20090806,90.3928,34.028,53.2148,39.2943,94.6,52.6945,34.3422,38.0951,92.5144,80.0308
20090807,89.8533,34.3666,54.0023,39.1259,93.75,53.9611,35.9379,38.5788,93.7295,79.3642
20090810,90.552,33.9809,53.8076,39.1914,92.927,54.0556,35.2268,38.3079,93.5332,80.3553
20090811,90.8704,33.3412,52.6573,38.7141,92.79,53.186,34.1861,37.979,92.3662,81.2849
20090812,90.8262,33.6422,53.2767,38.8732,92.95,53.9895,34.4116,38.5691,93.3572,80.4167
20090813,91.0561,34.2255,53.8607,39.0978,93.72,54.4337,34.5764,38.7819,94.0703,81.5568
20090814,91.2153,33.6046,52.9139,38.4053,93,53.3184,34.2642,38.3369,93.3479,81.8726
20090817,91.5957,32.2875,51.0204,36.6198,91.61,51.8155,32.5471,37.2245,91.051,83.0829
